Episode,Reward,Epsilon
9022,115.40,0.06674
9023,181.60,0.06672
9024,8.00,0.06670
9025,34.70,0.06668
9026,48.90,0.06666
9027,11.90,0.06664
9028,23.60,0.06662
9029,109.70,0.06660
9030,132.80,0.06658
9031,23.00,0.06656
9032,95.90,0.06654
9033,28.80,0.06652
9034,29.50,0.06650
9035,-10.60,0.06648
9036,95.90,0.06646
9037,98.50,0.06644
9038,32.00,0.06642
9039,102.50,0.06640
9040,68.40,0.06638
9041,219.10,0.06636
9042,71.20,0.06634
9043,-10.00,0.06632
9044,194.90,0.06630
9045,-10.10,0.06628
9046,28.60,0.06626
9047,26.30,0.06624
9048,54.00,0.06622
9049,160.10,0.06620
9050,110.50,0.06618
9051,144.80,0.06616
9052,88.90,0.06614
9053,21.50,0.06612
9054,91.40,0.06610
9055,72.30,0.06608
9056,73.50,0.06606
9057,170.10,0.06604
9058,102.60,0.06602
9059,5.80,0.06600
9060,130.20,0.06598
9061,214.50,0.06596
9062,81.00,0.06594
9063,129.30,0.06592
9064,94.30,0.06590
9065,104.40,0.06588
9066,-2.90,0.06586
9067,82.40,0.06584
9068,131.60,0.06582
9069,57.20,0.06580
9070,22.90,0.06578
9071,207.90,0.06576
9072,64.30,0.06574
9073,69.30,0.06572
9074,3.40,0.06570
9075,25.20,0.06568
9076,130.40,0.06566
9077,21.70,0.06564
9078,30.60,0.06562
9079,98.00,0.06560
9080,177.80,0.06558
9081,87.10,0.06557
9082,-10.40,0.06555
9083,40.90,0.06553
9084,134.30,0.06551
9085,91.90,0.06549
9086,117.70,0.06547
9087,8.90,0.06545
9088,36.30,0.06543
9089,58.60,0.06541
9090,24.90,0.06539
9091,47.20,0.06537
9092,157.90,0.06535
9093,106.00,0.06533
9094,227.20,0.06531
9095,-2.20,0.06529
9096,58.10,0.06527
9097,135.50,0.06525
9098,155.20,0.06523
9099,22.10,0.06521
9100,205.80,0.06519
9101,74.00,0.06517
9102,65.40,0.06515
9103,138.80,0.06513
9104,146.70,0.06511
9105,110.00,0.06509
9106,116.80,0.06508
9107,93.30,0.06506
9108,129.70,0.06504
9109,191.10,0.06502
9110,191.70,0.06500
9111,225.00,0.06498
9112,214.50,0.06496
9113,103.00,0.06494
9114,77.00,0.06492
9115,40.20,0.06490
9116,101.20,0.06488
9117,16.80,0.06486
9118,197.10,0.06484
9119,12.50,0.06482
9120,173.80,0.06480
9121,201.40,0.06478
9122,30.30,0.06476
9123,70.10,0.06474
9124,6.80,0.06472
9125,47.70,0.06471
9126,7.30,0.06469
9127,109.70,0.06467
9128,-2.60,0.06465
9129,16.50,0.06463
9130,-4.20,0.06461
9131,-10.30,0.06459
9132,108.70,0.06457
9133,99.90,0.06455
9134,136.50,0.06453
9135,43.10,0.06451
9136,129.90,0.06449
9137,290.60,0.06447
9138,100.50,0.06445
9139,-3.30,0.06443
9140,184.60,0.06441
9141,150.90,0.06440
9142,7.60,0.06438
9143,125.00,0.06436
9144,13.60,0.06434
9145,24.10,0.06432
9146,103.80,0.06430
9147,185.60,0.06428
9148,68.90,0.06426
9149,151.50,0.06424
9150,-12.70,0.06422
9151,180.70,0.06420
9152,13.10,0.06418
9153,88.30,0.06416
9154,161.90,0.06414
9155,224.60,0.06413
9156,101.60,0.06411
9157,177.70,0.06409
9158,198.10,0.06407
9159,185.50,0.06405
9160,36.10,0.06403
9161,139.70,0.06401
9162,88.00,0.06399
9163,93.20,0.06397
9164,170.30,0.06395
9165,25.60,0.06393
9166,85.10,0.06391
9167,64.90,0.06390
9168,203.70,0.06388
9169,161.60,0.06386
9170,138.00,0.06384
9171,56.90,0.06382
9172,92.20,0.06380
9173,45.70,0.06378
9174,137.40,0.06376
9175,64.10,0.06374
9176,40.20,0.06372
9177,91.30,0.06370
9178,48.00,0.06368
9179,226.90,0.06367
9180,105.90,0.06365
9181,82.70,0.06363
9182,178.70,0.06361
9183,151.50,0.06359
9184,213.70,0.06357
9185,98.60,0.06355
9186,37.80,0.06353
9187,144.30,0.06351
9188,106.30,0.06349
9189,76.30,0.06347
9190,91.80,0.06346
9191,152.50,0.06344
9192,104.30,0.06342
9193,219.00,0.06340
9194,87.00,0.06338
9195,80.40,0.06336
9196,113.40,0.06334
9197,131.50,0.06332
9198,156.30,0.06330
9199,121.80,0.06328
9200,87.30,0.06327
9201,57.50,0.06325
9202,123.30,0.06323
9203,163.30,0.06321
9204,79.70,0.06319
9205,16.00,0.06317
9206,5.80,0.06315
9207,17.40,0.06313
9208,145.30,0.06311
9209,93.70,0.06309
9210,126.70,0.06308
9211,233.80,0.06306
9212,6.70,0.06304
9213,139.00,0.06302
9214,111.70,0.06300
9215,168.10,0.06298
9216,259.90,0.06296
9217,16.70,0.06294
9218,128.80,0.06292
9219,104.20,0.06291
9220,21.80,0.06289
9221,117.40,0.06287
9222,5.30,0.06285
9223,147.40,0.06283
9224,10.80,0.06281
9225,134.60,0.06279
9226,205.00,0.06277
9227,98.70,0.06276
9228,63.00,0.06274
9229,114.30,0.06272
9230,58.30,0.06270
9231,94.40,0.06268
9232,146.50,0.06266
9233,91.90,0.06264
9234,99.90,0.06262
9235,226.20,0.06260
9236,146.00,0.06259
9237,56.10,0.06257
9238,219.00,0.06255
9239,231.60,0.06253
9240,56.10,0.06251
9241,82.50,0.06249
9242,115.80,0.06247
9243,206.40,0.06245
9244,195.00,0.06244
9245,211.60,0.06242
9246,7.80,0.06240
9247,60.80,0.06238
9248,41.50,0.06236
9249,6.90,0.06234
9250,32.10,0.06232
9251,142.00,0.06230
9252,73.80,0.06229
9253,15.00,0.06227
9254,40.80,0.06225
9255,125.20,0.06223
9256,73.90,0.06221
9257,139.80,0.06219
9258,47.60,0.06217
9259,287.30,0.06216
9260,6.70,0.06214
9261,7.30,0.06212
9262,179.60,0.06210
9263,159.20,0.06208
9264,123.00,0.06206
9265,183.10,0.06204
9266,150.10,0.06203
9267,178.90,0.06201
9268,138.90,0.06199
9269,193.30,0.06197
9270,180.60,0.06195
9271,39.90,0.06193
9272,179.80,0.06191
9273,59.70,0.06189
9274,89.90,0.06188
9275,92.10,0.06186
9276,128.50,0.06184
9277,23.10,0.06182
9278,162.10,0.06180
9279,95.50,0.06178
9280,105.70,0.06177
9281,43.40,0.06175
9282,171.00,0.06173
9283,187.00,0.06171
9284,82.40,0.06169
9285,12.80,0.06167
9286,33.60,0.06165
9287,93.30,0.06164
9288,86.10,0.06162
9289,126.40,0.06160
9290,-10.00,0.06158
9291,16.90,0.06156
9292,133.40,0.06154
9293,-2.60,0.06152
9294,120.10,0.06151
9295,96.00,0.06149
9296,93.20,0.06147
9297,20.10,0.06145
9298,12.80,0.06143
9299,98.60,0.06141
9300,67.00,0.06140
9301,67.80,0.06138
9302,174.20,0.06136
9303,13.20,0.06134
9304,231.70,0.06132
9305,107.80,0.06130
9306,81.50,0.06129
9307,241.30,0.06127
9308,138.80,0.06125
9309,178.20,0.06123
9310,14.30,0.06121
9311,31.30,0.06119
9312,79.70,0.06117
9313,198.70,0.06116
9314,86.40,0.06114
9315,72.70,0.06112
9316,40.60,0.06110
9317,-10.00,0.06108
9318,205.00,0.06106
9319,166.70,0.06105
9320,70.20,0.06103
9321,21.30,0.06101
9322,-2.20,0.06099
9323,70.50,0.06097
9324,55.80,0.06095
9325,67.60,0.06094
9326,99.30,0.06092
9327,48.20,0.06090
9328,246.70,0.06088
9329,71.60,0.06086
9330,51.20,0.06085
9331,86.50,0.06083
9332,31.90,0.06081
9333,-4.60,0.06079
9334,23.20,0.06077
9335,74.50,0.06075
9336,29.20,0.06074
9337,117.20,0.06072
9338,87.50,0.06070
9339,53.10,0.06068
9340,98.60,0.06066
9341,121.40,0.06064
9342,88.50,0.06063
9343,96.20,0.06061
9344,110.30,0.06059
9345,101.50,0.06057
9346,176.30,0.06055
9347,53.10,0.06054
9348,149.70,0.06052
9349,50.20,0.06050
9350,140.80,0.06048
9351,127.20,0.06046
9352,47.80,0.06045
9353,57.70,0.06043
9354,81.40,0.06041
9355,46.30,0.06039
9356,11.50,0.06037
9357,144.20,0.06035
9358,97.60,0.06034
9359,97.70,0.06032
9360,14.50,0.06030
9361,36.40,0.06028
9362,102.20,0.06026
9363,37.70,0.06025
9364,52.00,0.06023
9365,21.20,0.06021
9366,102.70,0.06019
9367,93.60,0.06017
9368,-10.40,0.06016
9369,108.90,0.06014
9370,123.80,0.06012
9371,118.30,0.06010
9372,85.60,0.06008
9373,25.60,0.06007
9374,152.30,0.06005
9375,52.40,0.06003
9376,22.50,0.06001
9377,151.20,0.05999
9378,107.20,0.05998
9379,6.00,0.05996
9380,87.60,0.05994
9381,109.90,0.05992
9382,45.30,0.05990
9383,6.70,0.05989
9384,90.00,0.05987
9385,157.50,0.05985
9386,98.50,0.05983
9387,148.80,0.05981
9388,-3.50,0.05980
9389,103.10,0.05978
9390,102.90,0.05976
9391,160.20,0.05974
9392,72.50,0.05972
9393,25.70,0.05971
9394,28.80,0.05969
9395,85.20,0.05967
9396,132.20,0.05965
9397,85.50,0.05963
9398,114.10,0.05962
9399,57.80,0.05960
9400,-10.00,0.05958
9401,138.20,0.05956
9402,138.70,0.05954
9403,59.40,0.05953
9404,88.80,0.05951
9405,232.60,0.05949
9406,97.50,0.05947
9407,92.00,0.05946
9408,112.90,0.05944
9409,104.60,0.05942
9410,121.20,0.05940
9411,84.20,0.05938
9412,169.30,0.05937
9413,72.30,0.05935
9414,107.60,0.05933
9415,119.90,0.05931
9416,259.70,0.05930
9417,129.00,0.05928
9418,-10.00,0.05926
9419,136.30,0.05924
9420,83.70,0.05922
9421,30.90,0.05921
9422,108.40,0.05919
9423,123.20,0.05917
9424,39.40,0.05915
9425,47.20,0.05914
9426,79.10,0.05912
9427,79.30,0.05910
9428,85.70,0.05908
9429,111.70,0.05906
9430,94.10,0.05905
9431,117.70,0.05903
9432,31.90,0.05901
9433,-2.60,0.05899
9434,135.30,0.05898
9435,47.40,0.05896
9436,48.40,0.05894
9437,93.50,0.05892
9438,96.60,0.05891
9439,15.10,0.05889
9440,58.90,0.05887
9441,193.20,0.05885
9442,89.30,0.05883
9443,63.60,0.05882
9444,90.10,0.05880
9445,148.00,0.05878
9446,100.80,0.05876
9447,94.00,0.05875
9448,139.30,0.05873
9449,105.50,0.05871
9450,8.00,0.05869
9451,150.70,0.05868
9452,96.90,0.05866
9453,192.40,0.05864
9454,48.60,0.05862
9455,85.90,0.05861
9456,22.40,0.05859
9457,75.50,0.05857
9458,56.70,0.05855
9459,95.70,0.05854
9460,157.80,0.05852
9461,85.40,0.05850
9462,89.10,0.05848
9463,92.60,0.05847
9464,180.00,0.05845
9465,116.90,0.05843
9466,55.40,0.05841
9467,82.20,0.05839
9468,7.00,0.05838
9469,118.10,0.05836
9470,138.10,0.05834
9471,98.20,0.05832
9472,114.90,0.05831
9473,74.90,0.05829
9474,142.50,0.05827
9475,107.50,0.05825
9476,145.10,0.05824
9477,22.80,0.05822
9478,129.60,0.05820
9479,180.30,0.05819
9480,41.70,0.05817
9481,203.70,0.05815
9482,32.40,0.05813
9483,21.80,0.05812
9484,186.00,0.05810
9485,77.20,0.05808
9486,24.60,0.05806
9487,107.00,0.05805
9488,124.20,0.05803
9489,163.60,0.05801
9490,6.50,0.05799
9491,41.70,0.05798
9492,149.70,0.05796
9493,43.20,0.05794
9494,118.90,0.05792
9495,89.90,0.05791
9496,117.90,0.05789
9497,113.70,0.05787
9498,59.30,0.05785
9499,222.30,0.05784
9500,63.90,0.05782
9501,63.70,0.05780
9502,281.90,0.05778
9503,62.60,0.05777
9504,89.70,0.05775
9505,15.60,0.05773
9506,70.00,0.05772
9507,66.80,0.05770
9508,190.80,0.05768
9509,49.00,0.05766
9510,22.30,0.05765
9511,-2.90,0.05763
9512,33.30,0.05761
9513,216.50,0.05759
9514,77.10,0.05758
9515,21.50,0.05756
9516,47.10,0.05754
9517,58.50,0.05753
9518,78.20,0.05751
9519,100.90,0.05749
9520,87.70,0.05747
9521,72.50,0.05746
9522,107.20,0.05744
9523,24.90,0.05742
9524,37.20,0.05740
9525,100.10,0.05739
9526,125.10,0.05737
9527,99.70,0.05735
9528,-2.10,0.05734
9529,80.40,0.05732
9530,81.10,0.05730
9531,26.40,0.05728
9532,134.40,0.05727
9533,101.80,0.05725
9534,144.60,0.05723
9535,-10.50,0.05722
9536,94.30,0.05720
9537,105.30,0.05718
9538,94.40,0.05716
9539,135.40,0.05715
9540,-3.60,0.05713
9541,131.80,0.05711
9542,68.80,0.05710
9543,187.70,0.05708
9544,158.20,0.05706
9545,153.10,0.05704
9546,96.40,0.05703
9547,44.60,0.05701
9548,84.00,0.05699
9549,246.70,0.05698
9550,125.10,0.05696
9551,-10.00,0.05694
9552,32.70,0.05692
9553,133.60,0.05691
9554,163.80,0.05689
9555,198.70,0.05687
9556,49.20,0.05686
9557,122.80,0.05684
9558,75.40,0.05682
9559,27.70,0.05681
9560,73.40,0.05679
9561,94.10,0.05677
9562,108.50,0.05675
9563,154.80,0.05674
9564,210.70,0.05672
9565,221.30,0.05670
9566,139.60,0.05669
9567,40.70,0.05667
9568,64.20,0.05665
9569,5.50,0.05663
9570,32.70,0.05662
9571,63.90,0.05660
9572,152.80,0.05658
9573,127.10,0.05657
9574,201.20,0.05655
9575,105.40,0.05653
9576,84.40,0.05652
9577,14.60,0.05650
9578,82.80,0.05648
9579,159.40,0.05647
9580,38.00,0.05645
9581,22.30,0.05643
9582,165.40,0.05641
9583,113.00,0.05640
9584,77.30,0.05638
9585,112.80,0.05636
9586,137.90,0.05635
9587,14.30,0.05633
9588,99.30,0.05631
9589,189.40,0.05630
9590,38.10,0.05628
9591,106.60,0.05626
9592,177.50,0.05625
9593,125.50,0.05623
9594,165.00,0.05621
9595,-11.90,0.05619
9596,15.00,0.05618
9597,59.90,0.05616
9598,126.00,0.05614
9599,28.70,0.05613
9600,304.50,0.05611
9601,100.80,0.05609
9602,177.90,0.05608
9603,134.40,0.05606
9604,93.50,0.05604
9605,89.80,0.05603
9606,32.40,0.05601
9607,195.00,0.05599
9608,125.30,0.05598
9609,110.00,0.05596
9610,145.00,0.05594
9611,123.40,0.05593
9612,51.00,0.05591
9613,99.20,0.05589
9614,19.00,0.05588
9615,78.70,0.05586
9616,291.90,0.05584
9617,167.40,0.05583
9618,143.80,0.05581
9619,119.90,0.05579
9620,207.60,0.05577
9621,95.20,0.05576
9622,95.20,0.05574
9623,76.60,0.05572
9624,248.60,0.05571
9625,142.70,0.05569
9626,13.70,0.05567
9627,5.50,0.05566
9628,81.90,0.05564
9629,141.10,0.05562
9630,54.90,0.05561
9631,107.70,0.05559
9632,106.60,0.05557
9633,212.80,0.05556
9634,97.30,0.05554
9635,25.10,0.05552
9636,231.00,0.05551
9637,-3.10,0.05549
9638,79.70,0.05547
9639,135.40,0.05546
9640,42.90,0.05544
9641,43.10,0.05542
9642,48.00,0.05541
9643,147.10,0.05539
9644,163.70,0.05537
9645,-10.00,0.05536
9646,170.50,0.05534
9647,189.00,0.05532
9648,100.80,0.05531
9649,31.00,0.05529
9650,90.50,0.05528
9651,51.90,0.05526
9652,77.40,0.05524
9653,156.30,0.05523
9654,75.20,0.05521
9655,-2.80,0.05519
9656,154.00,0.05518
9657,185.90,0.05516
9658,171.50,0.05514
9659,182.30,0.05513
9660,17.20,0.05511
9661,260.90,0.05509
9662,122.60,0.05508
9663,112.00,0.05506
9664,163.20,0.05504
9665,89.90,0.05503
9666,182.30,0.05501
9667,135.00,0.05499
9668,219.60,0.05498
9669,95.80,0.05496
9670,4.20,0.05494
9671,186.40,0.05493
9672,60.60,0.05491
9673,14.90,0.05489
9674,31.60,0.05488
9675,89.70,0.05486
9676,-10.00,0.05485
9677,34.40,0.05483
9678,56.00,0.05481
9679,64.00,0.05480
9680,23.50,0.05478
9681,69.80,0.05476
9682,259.10,0.05475
9683,106.20,0.05473
9684,23.00,0.05471
9685,112.30,0.05470
9686,193.30,0.05468
9687,42.80,0.05466
9688,87.00,0.05465
9689,149.40,0.05463
9690,54.90,0.05462
9691,135.10,0.05460
9692,183.00,0.05458
9693,81.70,0.05457
9694,60.00,0.05455
9695,77.30,0.05453
9696,163.60,0.05452
9697,254.00,0.05450
9698,104.50,0.05448
9699,167.70,0.05447
9700,186.60,0.05445
9701,181.10,0.05444
9702,-11.30,0.05442
9703,204.10,0.05440
9704,59.50,0.05439
9705,185.50,0.05437
9706,104.30,0.05435
9707,-12.10,0.05434
9708,81.10,0.05432
9709,251.00,0.05431
9710,127.90,0.05429
9711,282.20,0.05427
9712,190.90,0.05426
9713,43.00,0.05424
9714,145.80,0.05422
9715,43.30,0.05421
9716,64.50,0.05419
9717,77.50,0.05417
9718,134.80,0.05416
9719,37.00,0.05414
9720,116.30,0.05413
9721,143.30,0.05411
9722,281.60,0.05409
9723,72.60,0.05408
9724,253.50,0.05406
9725,34.40,0.05405
9726,78.00,0.05403
9727,224.50,0.05401
9728,30.30,0.05400
9729,131.00,0.05398
9730,22.40,0.05396
9731,64.80,0.05395
9732,147.30,0.05393
9733,178.10,0.05392
9734,59.40,0.05390
9735,33.80,0.05388
9736,96.00,0.05387
9737,87.50,0.05385
9738,96.20,0.05383
9739,41.10,0.05382
9740,-2.20,0.05380
9741,116.70,0.05379
9742,25.50,0.05377
9743,15.90,0.05375
9744,105.30,0.05374
9745,55.30,0.05372
9746,225.10,0.05371
9747,120.10,0.05369
9748,307.10,0.05367
9749,93.50,0.05366
9750,120.60,0.05364
9751,62.00,0.05363
9752,196.60,0.05361
9753,15.90,0.05359
9754,280.30,0.05358
9755,59.30,0.05356
9756,-3.10,0.05354
9757,139.60,0.05353
9758,13.30,0.05351
9759,21.80,0.05350
9760,17.60,0.05348
9761,190.80,0.05346
9762,126.70,0.05345
9763,261.10,0.05343
9764,86.50,0.05342
9765,29.60,0.05340
9766,22.30,0.05338
9767,66.80,0.05337
9768,31.70,0.05335
9769,73.50,0.05334
9770,192.70,0.05332
9771,162.00,0.05330
9772,55.50,0.05329
9773,135.00,0.05327
9774,66.00,0.05326
9775,109.20,0.05324
9776,88.10,0.05322
9777,57.30,0.05321
9778,98.00,0.05319
9779,61.20,0.05318
9780,7.40,0.05316
9781,118.80,0.05314
9782,163.40,0.05313
9783,41.90,0.05311
9784,107.80,0.05310
9785,-10.00,0.05308
9786,59.70,0.05306
9787,51.10,0.05305
9788,183.50,0.05303
9789,135.00,0.05302
9790,141.80,0.05300
9791,90.30,0.05299
9792,103.50,0.05297
9793,101.10,0.05295
9794,13.30,0.05294
9795,43.80,0.05292
9796,81.80,0.05291
9797,150.10,0.05289
9798,21.80,0.05287
9799,74.00,0.05286
9800,228.10,0.05284
9801,129.60,0.05283
9802,91.30,0.05281
9803,183.70,0.05279
9804,145.10,0.05278
9805,94.70,0.05276
9806,102.30,0.05275
9807,-2.80,0.05273
9808,149.90,0.05272
9809,54.70,0.05270
9810,171.20,0.05268
9811,34.40,0.05267
9812,118.50,0.05265
9813,146.00,0.05264
9814,106.40,0.05262
9815,118.80,0.05261
9816,185.20,0.05259
9817,-1.90,0.05257
9818,86.90,0.05256
9819,103.70,0.05254
9820,54.20,0.05253
9821,110.70,0.05251
9822,131.50,0.05249
9823,6.00,0.05248
9824,197.70,0.05246
9825,111.80,0.05245
9826,109.70,0.05243
9827,117.30,0.05242
9828,39.80,0.05240
9829,142.60,0.05238
9830,56.20,0.05237
9831,74.90,0.05235
9832,94.40,0.05234
9833,48.50,0.05232
9834,136.50,0.05231
9835,174.50,0.05229
9836,73.00,0.05227
9837,162.80,0.05226
9838,118.20,0.05224
9839,139.40,0.05223
9840,64.40,0.05221
9841,39.30,0.05220
9842,38.70,0.05218
9843,64.00,0.05217
9844,67.90,0.05215
9845,151.20,0.05213
9846,46.40,0.05212
9847,88.10,0.05210
9848,80.10,0.05209
9849,42.00,0.05207
9850,-14.60,0.05206
9851,206.80,0.05204
9852,134.40,0.05202
9853,3.10,0.05201
9854,-4.60,0.05199
9855,-2.90,0.05198
9856,15.90,0.05196
9857,68.10,0.05195
9858,32.80,0.05193
9859,63.50,0.05192
9860,104.30,0.05190
9861,92.20,0.05188
9862,232.10,0.05187
9863,49.80,0.05185
9864,92.70,0.05184
9865,6.30,0.05182
9866,52.70,0.05181
9867,-10.00,0.05179
9868,96.00,0.05178
9869,20.50,0.05176
9870,98.60,0.05174
9871,-4.30,0.05173
9872,196.90,0.05171
9873,108.00,0.05170
9874,103.80,0.05168
9875,120.50,0.05167
9876,23.90,0.05165
9877,149.60,0.05164
9878,121.90,0.05162
9879,167.90,0.05160
9880,43.40,0.05159
9881,148.40,0.05157
9882,123.10,0.05156
9883,127.50,0.05154
9884,163.20,0.05153
9885,128.90,0.05151
9886,95.60,0.05150
9887,100.00,0.05148
9888,-2.90,0.05147
9889,32.70,0.05145
9890,152.10,0.05143
9891,99.00,0.05142
9892,144.00,0.05140
9893,104.90,0.05139
9894,30.60,0.05137
9895,213.30,0.05136
9896,138.80,0.05134
9897,252.10,0.05133
9898,113.30,0.05131
9899,149.70,0.05130
9900,138.20,0.05128
9901,64.90,0.05127
9902,62.30,0.05125
9903,26.70,0.05123
9904,151.30,0.05122
9905,24.10,0.05120
9906,167.30,0.05119
9907,-4.30,0.05117
9908,107.70,0.05116
9909,57.10,0.05114
9910,84.30,0.05113
9911,-10.00,0.05111
9912,145.60,0.05110
9913,22.30,0.05108
9914,63.00,0.05107
9915,120.10,0.05105
9916,133.90,0.05103
9917,79.90,0.05102
9918,117.30,0.05100
9919,144.20,0.05099
9920,98.70,0.05097
9921,124.50,0.05096
9922,17.00,0.05094
9923,5.60,0.05093
9924,74.40,0.05091
9925,31.70,0.05090
9926,87.60,0.05088
9927,-10.00,0.05087
9928,154.90,0.05085
9929,150.40,0.05084
9930,-2.90,0.05082
9931,60.20,0.05081
9932,166.40,0.05079
9933,63.70,0.05078
9934,157.10,0.05076
9935,46.90,0.05074
9936,169.50,0.05073
9937,67.30,0.05071
9938,-10.60,0.05070
9939,158.40,0.05068
9940,60.10,0.05067
9941,21.20,0.05065
9942,145.50,0.05064
9943,136.20,0.05062
9944,74.50,0.05061
9945,154.20,0.05059
9946,138.60,0.05058
9947,-2.10,0.05056
9948,-10.60,0.05055
9949,33.20,0.05053
9950,64.40,0.05052
9951,225.00,0.05050
9952,263.70,0.05049
9953,47.20,0.05047
9954,68.80,0.05046
9955,56.00,0.05044
9956,137.50,0.05043
9957,164.80,0.05041
9958,155.10,0.05040
9959,85.20,0.05038
9960,30.80,0.05037
9961,134.00,0.05035
9962,210.80,0.05034
9963,165.80,0.05032
9964,261.70,0.05031
9965,119.80,0.05029
9966,37.50,0.05027
9967,25.50,0.05026
9968,83.60,0.05024
9969,116.50,0.05023
9970,207.50,0.05021
9971,170.10,0.05020
9972,93.40,0.05018
9973,117.30,0.05017
9974,56.60,0.05015
9975,185.30,0.05014
9976,98.50,0.05012
9977,104.90,0.05011
9978,-10.20,0.05009
9979,123.90,0.05008
9980,198.70,0.05006
9981,-10.10,0.05005
9982,149.20,0.05003
9983,-10.60,0.05002
9984,-10.60,0.05000
9985,51.00,0.04999
9986,158.30,0.04997
9987,7.20,0.04996
9988,129.50,0.04994
9989,100.20,0.04993
9990,111.60,0.04991
9991,164.00,0.04990
9992,125.30,0.04988
9993,110.60,0.04987
9994,97.80,0.04985
9995,23.90,0.04984
9996,89.70,0.04982
9997,-10.30,0.04981
9998,111.40,0.04979
9999,102.50,0.04978
10000,32.70,0.04976
10001,-10.50,0.04975
10002,30.80,0.04973
10003,30.00,0.04972
10004,103.00,0.04970
10005,80.70,0.04969
10006,81.40,0.04968
10007,224.40,0.04966
10008,56.80,0.04965
10009,39.90,0.04963
10010,5.10,0.04962
10011,-10.70,0.04960
10012,-10.40,0.04959
10013,5.30,0.04957
10014,179.90,0.04956
10015,54.70,0.04954
10016,75.20,0.04953
10017,55.50,0.04951
10018,74.00,0.04950
10019,218.20,0.04948
10020,129.80,0.04947
10021,143.00,0.04945
10022,94.50,0.04944
10023,88.70,0.04942
10024,89.40,0.04941
10025,74.50,0.04939
10026,88.50,0.04938
10027,130.60,0.04936
10028,-10.20,0.04935
10029,66.80,0.04933
10030,35.60,0.04932
10031,111.10,0.04930
10032,92.20,0.04929
10033,40.20,0.04927
10034,51.30,0.04926
10035,15.40,0.04924
10036,125.90,0.04923
10037,5.20,0.04922
10038,21.10,0.04920
10039,65.30,0.04919
10040,94.50,0.04917
10041,19.10,0.04916
10042,121.50,0.04914
10043,70.40,0.04913
10044,82.70,0.04911
10045,82.20,0.04910
10046,143.20,0.04908
10047,236.40,0.04907
10048,87.10,0.04905
10049,80.60,0.04904
10050,107.50,0.04902
10051,59.80,0.04901
10052,199.10,0.04899
10053,32.30,0.04898
10054,71.00,0.04896
10055,99.10,0.04895
10056,66.80,0.04894
10057,93.60,0.04892
10058,34.60,0.04891
10059,46.10,0.04889
10060,64.80,0.04888
10061,121.00,0.04886
10062,154.50,0.04885
10063,172.50,0.04883
10064,100.60,0.04882
10065,136.00,0.04880
10066,47.50,0.04879
10067,40.70,0.04877
10068,8.30,0.04876
10069,132.20,0.04874
10070,11.70,0.04873
10071,14.50,0.04872
10072,174.90,0.04870
10073,86.60,0.04869
10074,186.20,0.04867
